node,segment,theta,lambda,original,new,tsts_original,tsts_new,rses_original,rses_new,eses_original,eses_new,total_change,tsts_change,tsts_judge,rses_change,rses_judge,eses_change,eses_judge
635,611,0,0.0127233401483267,1727123593.8386018,1727180230.2643404,4189534.5828319993,4244791.870809788,21576685.345181346,21630074.973140474,21576685.345181346,21630123.805372346,56636.425738573074,55257.2879777886,True,53389.62795912847,True,53438.46019100025,True
6692,5678,0,0.0127186057740466,1727123593.8386018,1727119660.5893927,24388705.571811013,24387001.825172175,150927410.1995521,150925808.11468834,150927410.1995521,150925369.39473844,-3933.249209165573,-1703.7466388382018,True,-1602.0848637521267,True,-2040.8048136532307,True
2690,3877,0,0.0127165164716815,1727123593.8386018,1727121044.4419625,11825355.185983632,11822724.078161834,46959657.63009424,46957265.63465675,46959657.63009424,46957151.69455293,-2549.3966393470764,-2631.107821797952,True,-2391.99543748796,True,-2505.9355413094163,True
2405,4352,0,0.0127124804356265,1727123593.8386018,1727115422.669444,7872112.320935292,7863058.835547936,56392950.064213745,56384051.93543603,56392950.064213745,56384052.134075835,-8171.169157743454,-9053.48538735602,True,-8898.128777712584,True,-8897.930137909949,True
2940,5037,0,0.0127116572545508,1727123593.8386018,1727136218.6888192,10037812.03035242,10048382.749154406,130874754.53851704,130885562.74769782,130874754.53851704,130885534.48806232,12624.850217342377,10570.718801986426,True,10808.209180772305,True,10779.949545279145,True
3181,2080,0,0.0127115753048402,1727123593.8386018,1727104463.2129233,10578458.649955006,10561195.442414079,87544332.56443942,87527122.83898477,87544332.56443942,87526797.93412893,-19130.625678539276,-17263.207540927455,True,-17209.72545464337,True,-17534.630310490727,True
988,1647,0,0.0127108235536758,1727123593.8386018,1727130672.8679233,11773888.970850011,11781419.310718827,81245892.36753005,81253323.23481263,81245892.36753005,81253314.96307918,7079.029321432114,7530.339868815616,True,7430.86728258431,True,7422.5955491364,True
6153,3149,0,0.0127025750407323,1727123593.8386018,1727123121.8515925,6715084.561633976,6713909.0286286445,132301779.42053613,132301014.32119071,132301779.42053613,132300536.99442026,-471.9870092868805,-1175.533005331643,True,-765.0993454158306,True,-1242.4261158704758,True
5080,4866,0,0.0127018782975688,1727123593.8386018,1727149421.5746255,3170928.193640064,3196457.6603415795,157847234.44028893,157871339.80281582,157847234.44028893,157871005.6292535,25827.736023664474,25529.466701515485,True,24105.362526893616,True,23771.18896457553,True
4881,3269,0,0.0127008056417787,1727123593.8386018,1727161302.7214139,19042312.91905987,19094478.573402036,80246173.71606642,80292287.10859813,80246173.71606642,80290843.41684318,37708.88281202316,52165.65434216708,True,46113.39253170788,True,44669.70077675581,True
1996,2449,0,0.0126967252091238,1727123593.8386018,1727159141.230107,18153029.968450442,18194133.886561986,144795893.33476582,144834513.95738754,144795893.33476582,144834595.21199295,35547.391505241394,41103.9181115441,True,38620.62262171507,True,38701.87722712755,True
5982,468,0,0.0126942429290565,1727123593.8386018,1727242673.890925,20100624.609943,20223575.575466633,36627694.117953405,36748537.70505412,36627694.117953405,36748559.29580719,119080.05232310295,122950.9655236341,True,120843.58710071445,True,120865.17785378546,True
6735,982,0,0.0126928867144605,1727123593.8386018,1727142399.8813787,5980406.623223914,5997956.839428828,45784894.90971382,45803034.50684735,45784894.90971382,45802660.48771737,18806.042776823044,17550.216204914264,True,18139.597133532166,True,17765.578003548086,True
5684,3032,0,0.0126903845746173,1727123593.8386018,1727138167.7834282,7160240.616610241,7174799.302787999,28268850.701542992,28282932.319424685,28268850.701542992,28282926.7684739,14573.944826364517,14558.686177757569,True,14081.617881692946,True,14076.06693090871,True
398,2612,0,0.0126892148178883,1727123593.8386018,1727123788.6631894,10771490.51017575,10771549.153601669,147157155.1968977,147157399.26008418,147157155.1968977,147157389.85569078,194.82458758354187,58.64342591911554,True,244.0631864964962,True,234.658793091774,True
792,1352,0,0.0126884086479354,1727123593.8386018,1727103232.86756,24186957.694094315,24170770.331846006,59791794.80164817,59775793.36217727,59791794.80164817,59775790.371463485,-20360.9710419178,-16187.362248308957,True,-16001.439470902085,True,-16004.430184684694,True
3652,952,0,0.0126842751353496,1727123593.8386018,1727185465.0754004,15879012.2852901,15949133.038817845,91240656.84672117,91306743.43649024,91240656.84672117,91306539.1016188,61871.23679852486,70120.7535277456,True,66086.58976906538,True,65882.25489762425,True
4970,763,0,0.0126773874751016,1727123593.8386018,1727203502.992104,20612184.618450668,20706918.85238893,131531560.17559567,131617836.78129688,131531560.17559567,131615060.37822472,79909.15350222588,94734.23393826187,True,86276.60570120811,True,83500.20262904465,True
1943,3380,0,0.0126726471602699,1727123593.8386018,1727127786.9053967,6849010.154652484,6855283.653502973,90199896.75067948,90204410.80029553,90199896.75067948,90204687.13288783,4193.066794872284,6273.498850489035,True,4514.0496160537,True,4790.382208347321,True
3683,31,0,0.0126677024162731,1727123593.8386018,1727147247.063146,22555905.488833122,22595376.956707377,111825164.72275291,111861430.28863794,111825164.72275291,111859992.01630934,23653.224544286728,39471.46787425503,True,36265.56588502228,True,34827.293556421995,True
2913,878,0,0.0126640361330257,1727123593.8386018,1727132193.9361115,4473127.690210314,4481233.771650137,45365685.969257146,45373536.2993478,45365685.969257146,45373562.730330706,8600.097509622574,8106.0814398238435,True,7850.330090656877,True,7876.761073559523,True
81,5427,0,0.0126636821924365,1727123593.8386018,1727122938.238243,15648502.692039007,15646701.371507693,139039077.7335793,139037387.65260273,139039077.7335793,139037369.99907705,-655.6003587245941,-1801.320531314239,True,-1690.080976575613,True,-1707.7345022559166,True
3305,1761,0,0.0126565418858664,1727123593.8386018,1727124700.2660098,8619938.190378208,8623548.925826814,66391087.640605405,66393435.65612504,66391087.640605405,66390751.4168372,1106.4274079799652,3610.7354486063123,True,2348.015519633889,True,-336.2237682044506,False
2606,40,0,0.0126467184133346,1727123593.8386018,1727182575.652475,24730538.431459785,24803872.51199429,132611271.73960766,132676171.33765441,132611271.73960766,132676224.4847148,58981.813873291016,73334.08053450659,True,64899.59804674983,True,64952.74510714412,True
2257,5346,0,0.0126452579694149,1727123593.8386018,1727126236.4637396,14170144.722714305,14172981.514391001,94609051.17205039,94610906.47068831,94609051.17205039,94610206.79384898,2642.6251378059387,2836.79167669639,True,1855.2986379265785,True,1155.6217985898256,True
3205,3066,0,0.0126451796651295,1727123593.8386018,1727208883.6082034,7872571.4416633025,7964323.858257165,59940724.23157489,60030037.41883057,59940724.23157489,60030053.73346415,85289.76960158348,91752.4165938627,True,89313.18725568056,True,89329.50188925862,True
3094,2960,0,0.0126388443430469,1727123593.8386018,1727188662.5437243,5399034.418349705,5463528.600885747,54063617.17885866,54124829.456668586,54063617.17885866,54124948.27734001,65068.705122470856,64494.182536042295,True,61212.27780992538,True,61331.09848134965,True
5477,2987,0,0.0126360518488458,1727123593.8386018,1727159938.2540348,13442844.18425165,13483881.189636813,58782559.67011424,58821482.86639711,58782559.67011424,58821552.733451806,36344.41543292999,41037.00538516417,True,38923.19628287107,True,38993.06333756447,True
6153,594,0,0.0126299689940478,1727123593.8386018,1727123432.898575,7004143.5994598325,7003164.565644245,127843595.95569243,127843003.5220019,127843595.95569243,127842610.18635559,-160.94002676010132,-979.0338155878708,True,-592.4336905181408,True,-985.7693368345499,True
136,3055,0,0.0126262984824651,1727123593.8386018,1727121233.7987452,17119878.47338722,17123834.28149441,74084083.18628041,74087814.0506024,74084083.18628041,74087783.25919911,-2360.039856672287,3955.808107189834,False,3730.8643219918013,False,3700.0729186981916,False
398,1206,0,0.0126173126822184,1727123593.8386018,1727121303.6947412,13867886.022051273,13865463.28900819,152380679.66333288,152378626.26658976,152380679.66333288,152378613.77211455,-2290.143860578537,-2422.7330430820584,True,-2053.396743118763,True,-2065.8912183344364,True
988,1646,0,0.0126145663275119,1727123593.8386018,1727130266.2669573,11773888.970850011,11781340.100820908,86825575.2378186,86832643.72399728,86825575.2378186,86832604.23095664,6672.428355455399,7451.129970896989,True,7068.486178681254,True,7028.993138045073,True
5254,3694,0,0.0126136323392014,1727123593.8386018,1727130118.6518338,14422582.475799674,14426089.95497921,80301763.03782529,80305973.38942939,80301763.03782529,80305731.39705893,6524.813231945038,3507.479179535061,True,4210.351604104042,True,3968.359233647585,True
6692,5677,0,0.0126122863697641,1727123593.8386018,1727119673.0264454,24388705.571811013,24386954.83363853,150927410.1995521,150925762.25026262,150927410.1995521,150925315.08583862,-3920.8121564388275,-1750.7381724826992,True,-1647.949289470911,True,-2095.1137134730816,True
6597,5649,0,0.0126083158387348,1727123593.8386018,1727155194.1543891,14223498.570051894,14257465.477742646,51505536.95013953,51537652.448785245,51505536.95013953,51537647.059271656,31600.31578731537,33966.9076907523,True,32115.498645715415,True,32110.109132125974,True
2405,1038,0,0.0126078215774654,1727123593.8386018,1727118449.2642264,6679295.041119855,6673452.41605004,56392950.064213745,56387199.97353691,56392950.064213745,56387201.48316347,-5144.5743753910065,-5842.625069814734,True,-5750.090676836669,True,-5748.581050276756,True
316,709,0,0.0126056066391639,1727123593.8386018,1727089424.6745028,22304247.83557415,22270205.635444928,57124594.273930505,57095157.35759883,57124594.273930505,57094396.52898732,-34169.16409897804,-34042.200129222125,True,-29436.91633167863,True,-30197.74494318664,True
2510,3586,0,0.0126046514884122,1727123593.8386018,1727133436.7570095,6148080.505271478,6158940.393152295,40598308.028336376,40608752.052203596,40598308.028336376,40608442.10771467,9842.918407678604,10859.887880817056,True,10444.023867219687,True,10134.079378291965,True
4460,4268,0,0.0126016925139331,1727123593.8386018,1727187663.2169082,6565936.506687446,6636938.313527526,77923766.71758752,77988766.04972953,77923766.71758752,77987975.52197325,64069.378306388855,71001.80684008077,True,64999.33214201033,True,64208.804385736585,True
5684,3031,0,0.012596135770822,1727123593.8386018,1727138224.3759627,7160240.616610241,7174921.756761295,33667885.119892694,33681979.36586705,33667885.119892694,33681970.44550887,14630.537360906601,14681.140151053667,True,14094.245974354446,True,14085.325616173446,True
6450,3591,0,0.0125951852242146,1727123593.8386018,1727135345.2308674,11925502.741163053,11939554.254385555,136674130.67587525,136687425.24883664,136674130.67587525,136687280.49435902,11751.392265558243,14051.513222502545,True,13294.572961390018,True,13149.818483769894,True
4765,6625,0,0.0125945677479035,1727123593.8386018,1727108871.6530533,17505435.78518702,17494281.742220618,116985868.99663132,116974916.53835708,116985868.99663132,116973918.9438849,-14722.18554854393,-11154.042966403067,True,-10952.458274245262,True,-11950.05274643004,True
1996,2448,0,0.0125940101897938,1727123593.8386018,1727159236.5725896,18153029.968450442,18194468.061376352,144795893.33476582,144834479.49074107,144795893.33476582,144834519.8748431,35642.73398780823,41438.09292590991,True,38586.15597525239,True,38626.54007726908,True
5868,2431,0,0.0125932525727055,1727123593.8386018,1727124381.6550632,12242920.19224557,12243533.345708288,84466692.1574145,84467557.89539373,84466692.1574145,84467555.5826067,787.8164613246918,613.1534627191722,True,865.7379792332649,True,863.425192207098,True
2913,2777,0,0.0125899441938259,1727123593.8386018,1727150669.3929796,9677489.880681401,9703691.113132475,42340796.82832568,42366925.6154208,42340796.82832568,42366777.771129824,27075.554377794266,26201.232451073825,True,26128.78709512204,True,25980.942804142833,True
866,2222,0,0.0125890609063804,1727123593.8386018,1727203287.9841652,23820261.14065797,23920053.701696225,51899918.34454574,51996729.55859972,51899918.34454574,51997042.360967696,79694.14556336403,99792.56103825569,True,96811.214053981,True,97124.0164219588,True
3463,4934,0,0.0125838032676888,1727123593.8386018,1727150055.429379,12871132.185760606,12906595.134698093,149947643.8926435,149976470.80859953,149947643.8926435,149976685.8150992,26461.590777158737,35462.94893748686,True,28826.915956020355,True,29041.92245569825,True
6303,1355,0,0.0125811873967098,1727123593.8386018,1727168581.582878,8136988.021719353,8181153.906718072,59778162.92877015,59820908.064814426,59778162.92877015,59820991.13399173,44987.74427628517,44165.88499871828,True,42745.13604427874,True,42828.20522158593,True
1019,6590,0,0.0125808630487071,1727123593.8386018,1727139835.8551946,8223213.309568437,8240279.615835711,63506845.98280437,63522936.94819797,63506845.98280437,63522950.28059552,16242.016592741013,17066.306267274544,True,16090.965393595397,True,16104.297791145742,True
2940,5036,0,0.0125695202023952,1727123593.8386018,1727136296.3719494,10037812.03035242,10048422.379518043,127227923.82769765,127238879.41792797,127227923.82769765,127238851.45867896,12702.533347606659,10610.349165624008,True,10955.590230315924,True,10927.630981311202,True
1765,6652,0,0.0125659481184942,1727123593.8386018,1727180717.323468,10288095.13322889,10346685.082970975,52149358.0988602,52205038.14119297,52149358.0988602,52204457.1242002,57123.48486614227,58589.94974208437,True,55680.04233277589,True,55099.025340005755,True
6153,3148,0,0.0125647738568651,1727123593.8386018,1727123351.1987488,6715084.561633976,6713904.019735392,127843595.95569246,127842764.76463209,127843595.95569246,127842444.45113759,-242.63985300064087,-1180.5418985839933,True,-831.1910603642464,True,-1151.5045548677444,True
6356,6088,0,0.0125551419033724,1727123593.8386018,1727148224.1807435,2210634.891147518,2231204.3060738454,40580664.99084721,40601640.37508921,40580664.99084721,40600390.7273131,24630.342141628265,20569.4149263273,True,20975.384242005646,True,19725.736465893686,True
792,2717,0,0.0125543021595637,1727123593.8386018,1727081930.1007612,15752134.349445373,15719325.301372886,67145481.68540925,67111166.20331827,67145481.68540925,67111055.82856688,-41663.737840652466,-32809.048072487116,True,-34315.482090979815,True,-34425.85684236884,True
