segment_id,edge_id,OD_id,type,length,matching_nodes,shared_distance,detour 
3385,[1034],157,0,500.00,"[1953, 5254]","[10500, 6000]","[0, 0]"
3386,[1033],157,0,500.00,"[1953, 5254]","[10500, 6000]","[0, 0]"
3387,[1032],157,0,500.00,"[1953, 5774, 5254]","[10500, 9000, 6000]","[1000, 0, 0]"
3388,[1031],157,0,500.00,"[5254, 5774]","[6000, 9000]","[1000, 0]"
3389,[1030],157,0,500.00,[5774],[9000],[0]
3390,[1029],157,0,500.00,[5774],[9000],[1000]
3391,[1028],157,0,500.00,[],[],[]
3392,[1027],157,0,500.00,[2940],[7500],[1000]
3393,[1026],157,0,500.00,"[2940, 4317]","[7500, 6000]","[1000, 0]"
3394,[1025],157,0,500.00,[4317],[6000],[0]
3395,[1024],157,0,500.00,[4317],[6000],[1000]
3396,[1023],157,0,500.00,[],[],[]
3397,[1022],157,0,500.00,[1580],[4000],[0]
3398,[1021],157,0,500.00,[1580],[4000],[0]
3399,[1020],157,0,500.00,[1580],[4000],[0]
3400,[1019],157,0,500.00,"[6049, 1580, 4655]","[3500, 4000, 3500]","[1000, 1000, 1000]"
3401,[1861],157,0,500.00,"[4424, 6049, 4655]","[2000, 3500, 3500]","[0, 1000, 1000]"
3402,[1862],157,0,500.00,"[4424, 4237]","[2000, 2500]","[0, 1000]"
3403,[1863],157,0,500.00,"[3463, 4424, 4811, 4237, 2233]","[2000, 2000, 1000, 2500, 2000]","[1000, 0, 0, 1000, 1000]"
3404,[1864],157,0,500.00,"[2597, 3463, 4424, 4811, 2233]","[500, 2000, 2000, 1000, 2000]","[0, 1000, 1000, 0, 1000]"
3405,[1865],157,0,500.00,"[4811, 2597]","[1000, 500]","[0, 0]"
3406,[1866],157,0,500.00,"[4811, 2597, 2894]","[1000, 500, 500]","[1000, 0, 1000]"
3407,[1867],157,0,500.00,[],[],[]
3408,"[3451, 28]",158,1,0.00,"[5548, 3566, 1839]","[6000, 17000, 3500]","[0, 0, 0]"
3409,[898],158,0,500.00,"[5548, 1839, 3566, 4007]","[6000, 3500, 17000, 15500]","[1000, 0, 1000, 0]"
3410,[897],158,0,500.00,"[3305, 4007, 1839]","[10000, 15500, 3500]","[0, 0, 0]"
3411,[896],158,0,500.00,"[3266, 4007, 3305, 1839, 6782]","[13000, 15500, 10000, 3500, 14500]","[0, 1000, 0, 1000, 0]"
3412,[895],158,0,500.00,"[3305, 5894]","[10000, 14000]","[1000, 0]"
3413,[894],158,0,500.00,[5894],[14000],[0]
3414,[893],158,0,500.00,[5894],[14000],[0]
3415,[892],158,0,500.00,"[5080, 5894]","[6000, 14000]","[0, 1000]"
3416,[891],158,0,500.00,[1788],[4000],[0]
3417,[890],158,0,500.00,[],[],[]
3418,[889],158,0,500.00,[],[],[]
3419,[888],158,0,500.00,[],[],[]
3420,[887],158,0,500.00,[2633],[10000],[0]
3421,[886],158,0,500.00,[],[],[]
3422,[885],158,0,500.00,[],[],[]
3423,[884],158,0,500.00,[],[],[]
3424,[883],158,0,500.00,[],[],[]
3425,[882],158,0,500.00,[],[],[]
3426,[881],158,0,500.00,[],[],[]
3427,[880],158,0,500.00,[5179],[6500],[0]
3428,[879],158,0,500.00,[5179],[6500],[0]
3429,[878],158,0,500.00,[5179],[6500],[0]
3430,[877],158,0,500.00,"[5179, 6015]","[6500, 5000]","[1000, 0]"
3431,[876],158,0,500.00,"[2321, 925, 6015]","[5500, 5500, 5000]","[1000, 1000, 0]"
3432,[1914],158,0,500.00,"[2321, 925, 6015]","[5500, 5500, 5000]","[1000, 1000, 0]"
3433,[1915],158,0,500.00,"[3745, 866, 6015]","[4500, 4500, 5000]","[1000, 1000, 1000]"
3434,[1916],158,0,500.00,"[3745, 866]","[4500, 4500]","[1000, 1000]"
3435,[1917],158,0,500.00,[1580],[3500],[1000]
3436,[1918],158,0,500.00,"[5151, 1580, 743]","[2000, 3500, 3000]","[0, 1000, 1000]"
3437,[1919],158,0,500.00,"[743, 5151]","[3000, 2000]","[1000, 0]"
3438,[1920],158,0,500.00,"[5562, 4237, 5730, 5151]","[1000, 2000, 1000, 2000]","[0, 1000, 0, 0]"
3439,[1921],158,0,500.00,"[5730, 3463, 4237, 2233, 5562, 5151]","[1000, 1500, 2000, 1500, 1000, 2000]","[0, 1000, 1000, 1000, 0, 1000]"
3440,[1922],158,0,500.00,"[2233, 5562, 5730, 3463]","[1500, 1000, 1000, 1500]","[1000, 0, 0, 1000]"
3441,[1923],158,0,500.00,"[5562, 5730]","[1000, 1000]","[1000, 1000]"
3442,[1924],158,0,500.00,[],[],[]
3443,"[88, 1800, 2671, 959]",159,1,0.00,"[3602, 6127]","[24000, 12000]","[0, 1000]"
3444,[1801],159,0,500.00,[3602],[24000],[1000]
3445,[1802],159,0,500.00,"[6049, 621, 4655]","[9000, 6000, 16500]","[0, 1000, 0]"
3446,[1803],159,0,500.00,"[6049, 621, 4655]","[9000, 6000, 16500]","[0, 1000, 0]"
3447,[1804],159,0,500.00,"[6049, 621, 4655]","[9000, 6000, 16500]","[1000, 1000, 1000]"
3448,[1805],159,0,500.00,"[4424, 6319]","[8000, 17500]","[0, 0]"
3449,[1806],159,0,500.00,"[136, 6319]","[18000, 17500]","[1000, 0]"
3450,[1807],159,0,500.00,"[136, 4811, 6319]","[18000, 14000, 17500]","[1000, 0, 0]"
3451,[1808],159,0,500.00,[6319],[17500],[1000]
3452,[1809],159,0,500.00,"[81, 5827, 2367]","[5500, 3500, 10000]","[0, 1000, 0]"
3453,[1810],159,0,500.00,"[5827, 2894]","[3500, 8500]","[1000, 0]"
3454,[1811],159,0,500.00,[],[],[]
3455,[1812],159,0,500.00,[2802],[11000],[1000]
3456,[1813],159,0,500.00,[],[],[]
3457,[1814],159,0,500.00,"[3528, 302]","[3500, 6000]","[0, 0]"
3458,[1815],159,0,500.00,"[3528, 2842, 302]","[3500, 10500, 6000]","[0, 1000, 0]"
3459,[1816],159,0,500.00,"[3528, 2842, 302]","[3500, 10500, 6000]","[0, 1000, 0]"
3460,[1817],159,0,500.00,"[3528, 302]","[3500, 6000]","[1000, 1000]"
3461,[1818],159,0,500.00,[],[],[]
3462,[1819],159,0,500.00,[],[],[]
3463,[1820],159,0,500.00,[],[],[]
3464,[1821],159,0,500.00,[],[],[]
3465,[1822],159,0,500.00,[],[],[]
3466,[727],159,0,500.00,[],[],[]
3467,[728],159,0,500.00,[],[],[]
3468,[729],159,0,500.00,[],[],[]
3469,[730],159,0,500.00,[],[],[]
3470,[731],159,0,500.00,[3067],[10500],[1000]
3471,[732],159,0,500.00,[3067],[10500],[1000]
3472,[733],159,0,500.00,[],[],[]
3473,[734],159,0,500.00,[],[],[]
3474,[735],159,0,500.00,[3958],[8500],[1000]
3475,[736],159,0,500.00,[3958],[8500],[1000]
3476,[737],159,0,500.00,[],[],[]
3477,[738],159,0,500.00,[],[],[]
3478,[739],159,0,500.00,[],[],[]
3479,[740],159,0,500.00,[],[],[]
3480,[741],159,0,500.00,[],[],[]
3481,[742],159,0,500.00,[],[],[]
3482,[743],159,0,500.00,[],[],[]
3483,[744],159,0,500.00,[],[],[]
3484,[745],159,0,500.00,[],[],[]
3485,[746],159,0,500.00,[],[],[]
3486,[747],159,0,500.00,[],[],[]
3487,[748],159,0,500.00,[],[],[]
3488,[749],159,0,500.00,[],[],[]
3489,[750],159,0,500.00,[],[],[]
3490,[751],159,0,500.00,"[7033, 1170, 30]","[500, 500, 500]","[1000, 1000, 1000]"
3491,[752],159,0,500.00,[],[],[]
3492,"[3312, 2441, 1068, 197]",160,1,0.00,"[4442, 3652, 1943]","[8000, 14500, 4000]","[0, 0, 0]"
3493,[3311],160,0,500.00,"[4442, 3652, 1943]","[8000, 14500, 4000]","[1000, 1000, 0]"
3494,[3310],160,0,500.00,[1943],[4000],[1000]
3495,[3309],160,0,500.00,[],[],[]
3496,[3308],160,0,500.00,[5080],[6000],[1000]
3497,[3307],160,0,500.00,[5894],[11000],[0]
3498,[3306],160,0,500.00,[5894],[11000],[0]
3499,[893],160,0,500.00,[5894],[11000],[0]
3500,[892],160,0,500.00,[5894],[11000],[1000]
3501,[891],160,0,500.00,[],[],[]
3502,[890],160,0,500.00,[],[],[]
3503,[889],160,0,500.00,[],[],[]
3504,[888],160,0,500.00,[2405],[7500],[0]
3505,[887],160,0,500.00,[2405],[7500],[0]
3506,[886],160,0,500.00,[2405],[7500],[0]
3507,[885],160,0,500.00,[2405],[7500],[1000]
3508,[884],160,0,500.00,[],[],[]
3509,[883],160,0,500.00,[],[],[]
3510,[882],160,0,500.00,[],[],[]
3511,[881],160,0,500.00,[],[],[]
3512,[880],160,0,500.00,[],[],[]
3513,[879],160,0,500.00,[],[],[]
3514,[878],160,0,500.00,[],[],[]
3515,[877],160,0,500.00,[],[],[]
3516,[876],160,0,500.00,[],[],[]
3517,[875],160,0,500.00,[],[],[]
3518,[874],160,0,500.00,[],[],[]
3519,[873],160,0,500.00,[],[],[]
3520,[872],160,0,500.00,[],[],[]
3521,[871],160,0,500.00,[],[],[]
3522,"[3387, 2516, 1563, 692]",161,1,0.00,"[4841, 3683]","[7500, 7000]","[1000, 0]"
3523,[3386],161,0,500.00,"[1362, 3683]","[5500, 7000]","[0, 1000]"
3524,[3385],161,0,500.00,[1710],[5000],[0]
3525,[3384],161,0,500.00,[1710],[5000],[0]
3526,[3383],161,0,500.00,"[4121, 1710]","[5000, 5000]","[1000, 0]"
3527,[3382],161,0,500.00,"[4121, 1710]","[5000, 5000]","[1000, 1000]"
3528,[3381],161,0,500.00,[],[],[]
3529,[3380],161,0,500.00,"[773, 1261]","[2500, 2500]","[0, 0]"
3530,[3379],161,0,500.00,"[6226, 773, 1261, 7023]","[2000, 2500, 2500, 2000]","[0, 0, 0, 0]"
3531,[3378],161,0,500.00,"[773, 1261, 2446, 7023, 1234, 6226, 1279]","[2500, 2500, 1500, 2000, 1500, 2000, 1500]","[1000, 1000, 0, 0, 0, 0, 0]"
3532,[3377],161,0,500.00,"[2446, 7023, 1234, 6226, 1279]","[1500, 2000, 1500, 2000, 1500]","[0, 0, 0, 0, 0]"
3533,[3376],161,0,500.00,"[2446, 7023, 1234, 6226, 988, 1279]","[1500, 2000, 1500, 2000, 1500, 1500]","[0, 1000, 0, 1000, 1000, 1000]"
3534,[1243],161,0,500.00,"[1234, 988, 2446, 1279]","[1500, 1500, 1500, 1500]","[1000, 1000, 1000, 1000]"
3535,[1242],161,0,500.00,[],[],[]
3536,[1241],161,0,500.00,[],[],[]
3537,"[1674, 803, 3246, 2375]",162,1,0.00,[3699],[14000],[0]
3538,[3245],162,0,500.00,[3699],[14000],[1000]
3539,[3244],162,0,500.00,[],[],[]
3540,[3243],162,0,500.00,[6616],[4000],[0]
3541,[3242],162,0,500.00,[6616],[4000],[0]
3542,[3241],162,0,500.00,[6616],[4000],[1000]
3543,[3240],162,0,500.00,[],[],[]
3544,[3239],162,0,500.00,[],[],[]
3545,[3238],162,0,500.00,[],[],[]
3546,[3237],162,0,500.00,[],[],[]
3547,[3236],162,0,500.00,[],[],[]
3548,[1383],162,0,500.00,[],[],[]
3549,[1382],162,0,500.00,[],[],[]
3550,[1381],162,0,500.00,[3913],[7500],[1000]
3551,[1380],162,0,500.00,[3913],[7500],[1000]
3552,[1379],162,0,500.00,[2492],[6500],[1000]
3553,[1378],162,0,500.00,"[6971, 2492]","[6000, 6500]","[1000, 1000]"
3554,[1377],162,0,500.00,[6971],[6000],[1000]
3555,[1376],162,0,500.00,[3294],[4000],[0]
3556,[1375],162,0,500.00,[3294],[4000],[0]
3557,[1374],162,0,500.00,[3294],[4000],[0]
3558,[1373],162,0,500.00,[3294],[4000],[1000]
3559,[1372],162,0,500.00,[],[],[]
3560,[1371],162,0,500.00,[],[],[]
3561,[1370],162,0,500.00,[],[],[]
3562,[1369],162,0,500.00,"[5107, 653, 2734]","[500, 500, 500]","[0, 0, 0]"
3563,[1368],162,0,500.00,"[5107, 653, 2734]","[500, 500, 500]","[0, 0, 0]"
3564,[1367],162,0,500.00,"[3360, 653, 2734, 5107, 3162]","[500, 500, 500, 500, 500]","[1000, 0, 0, 0, 1000]"
3565,[1366],162,0,500.00,[],[],[]
3566,"[3098, 2227, 1582, 711]",163,1,0.00,"[3729, 2588]","[7000, 3500]","[0, 0]"
3567,[2228],163,0,500.00,"[3729, 2588]","[7000, 3500]","[1000, 0]"
3568,[2229],163,0,500.00,[2588],[3500],[1000]
3569,[2230],163,0,500.00,[],[],[]
3570,[2231],163,0,500.00,[],[],[]
3571,[828],163,0,500.00,[],[],[]
3572,[829],163,0,500.00,[4176],[3000],[0]
3573,[830],163,0,500.00,[4176],[3000],[0]
3574,[831],163,0,500.00,"[4176, 2301]","[3000, 3000]","[0, 1000]"
3575,[832],163,0,500.00,"[4176, 2301, 6903]","[3000, 3000, 2500]","[1000, 1000, 1000]"
3576,[833],163,0,500.00,[6903],[2500],[1000]
3577,[834],163,0,500.00,[],[],[]
3578,[835],163,0,500.00,"[3370, 1533]","[1000, 1000]","[1000, 1000]"
3579,[836],163,0,500.00,"[3370, 1533]","[1000, 1000]","[1000, 1000]"
3580,[837],163,0,500.00,[],[],[]
3581,"[2816, 1945, 964, 93]",164,1,0.00,"[6384, 3745, 1622]","[6000, 13500, 8000]","[1000, 0, 1000]"
3582,[1946],164,0,500.00,"[3745, 743]","[13500, 12000]","[1000, 0]"
3583,[1947],164,0,500.00,[743],[12000],[0]
3584,[1948],164,0,500.00,[743],[12000],[0]
3585,[1949],164,0,500.00,[743],[12000],[1000]
3586,[1950],164,0,500.00,"[5730, 2510]","[11000, 6500]","[1000, 1000]"
3587,[1951],164,0,500.00,[5730],[11000],[1000]
3588,[1952],164,0,500.00,[6450],[9000],[0]
3589,[1953],164,0,500.00,[6450],[9000],[0]
3590,[1954],164,0,500.00,"[6450, 1659]","[9000, 8000]","[0, 0]"
3591,[1955],164,0,500.00,[6450],[9000],[1000]
3592,[1956],164,0,500.00,[6835],[8000],[1000]
3593,[413],164,0,500.00,[6835],[8000],[1000]
3594,[414],164,0,500.00,[2079],[7000],[1000]
3595,[415],164,0,500.00,[2079],[7000],[1000]
3596,[416],164,0,500.00,[],[],[]
3597,[417],164,0,500.00,[],[],[]
3598,[418],164,0,500.00,[],[],[]
3599,[419],164,0,500.00,[],[],[]
3600,[420],164,0,500.00,[],[],[]
3601,[421],164,0,500.00,[],[],[]
3602,[422],164,0,500.00,[],[],[]
3603,[423],164,0,500.00,[],[],[]
3604,[424],164,0,500.00,[],[],[]
3605,[425],164,0,500.00,[],[],[]
3606,[426],164,0,500.00,[],[],[]
3607,[427],164,0,500.00,[],[],[]
3608,[428],164,0,500.00,[],[],[]
3609,"[2014, 2885, 1285, 414]",165,1,0.00,[3774],[7500],[0]
3610,[415],165,0,500.00,"[1084, 3774]","[7000, 7500]","[1000, 1000]"
3611,[416],165,0,500.00,[1084],[7000],[1000]
3612,[2942],165,0,500.00,[],[],[]
3613,[2941],165,0,500.00,[],[],[]
3614,[2940],165,0,500.00,[],[],[]
3615,[2939],165,0,500.00,[],[],[]
3616,[2938],165,0,500.00,[],[],[]
3617,[2937],165,0,500.00,[1070],[3500],[1000]
3618,[2936],165,0,500.00,[1070],[3500],[1000]
3619,[2935],165,0,500.00,[],[],[]
3620,[2934],165,0,500.00,[],[],[]
3621,[2933],165,0,500.00,[],[],[]
3622,[2932],165,0,500.00,[],[],[]
3623,[2931],165,0,500.00,[],[],[]
3624,[2930],165,0,500.00,[],[],[]
3625,"[3029, 2158, 1261, 390]",166,1,0.00,[3791],[12500],[0]
3626,[1260],166,0,500.00,[3791],[12500],[1000]
3627,[1259],166,0,500.00,[],[],[]
3628,[1258],166,0,500.00,[],[],[]
3629,[1257],166,0,500.00,[],[],[]
3630,[1256],166,0,500.00,[],[],[]
3631,[1255],166,0,500.00,[],[],[]
3632,[1254],166,0,500.00,[],[],[]
3633,[1253],166,0,500.00,[],[],[]
3634,[1252],166,0,500.00,[81],[5500],[1000]
3635,[1251],166,0,500.00,[81],[5500],[1000]
3636,[1869],166,0,500.00,[],[],[]
3637,[1870],166,0,500.00,[],[],[]
3638,[1871],166,0,500.00,[],[],[]
3639,[1872],166,0,500.00,[],[],[]
3640,[1873],166,0,500.00,[],[],[]
3641,[1874],166,0,500.00,[],[],[]
3642,[1875],166,0,500.00,[],[],[]
3643,[1876],166,0,500.00,[],[],[]
3644,[1877],166,0,500.00,[],[],[]
3645,[1878],166,0,500.00,[],[],[]
3646,[1879],166,0,500.00,[],[],[]
3647,[1880],166,0,500.00,[],[],[]
3648,[1881],166,0,500.00,[],[],[]
3649,[1882],166,0,500.00,[4488],[500],[1000]
3650,[1883],166,0,500.00,[],[],[]
3651,"[2156, 1203, 332, 3027]",167,1,0.00,[3818],[11000],[0]
3652,[1202],167,0,500.00,[3818],[11000],[1000]
3653,[1201],167,0,500.00,[],[],[]
3654,[1200],167,0,500.00,[1150],[9000],[1000]
3655,[1199],167,0,500.00,[1150],[9000],[1000]
3656,[1198],167,0,500.00,[],[],[]
3657,[1197],167,0,500.00,[],[],[]
3658,[1196],167,0,500.00,[],[],[]
3659,[1195],167,0,500.00,[],[],[]
3660,[1194],167,0,500.00,[],[],[]
3661,[1193],167,0,500.00,[],[],[]
3662,[1192],167,0,500.00,[6319],[5500],[1000]
3663,[1191],167,0,500.00,"[6692, 6319]","[5000, 5500]","[1000, 1000]"
3664,[1809],167,0,500.00,[6692],[5000],[1000]
3665,[1810],167,0,500.00,[],[],[]
3666,[1811],167,0,500.00,[],[],[]
3667,[1812],167,0,500.00,[],[],[]
3668,[1813],167,0,500.00,[353],[2500],[1000]
3669,[1814],167,0,500.00,"[3528, 353, 302]","[1000, 2500, 1000]","[0, 1000, 0]"
3670,[1815],167,0,500.00,"[3528, 2842, 302]","[1000, 1500, 1000]","[0, 1000, 0]"
3671,[1816],167,0,500.00,"[3528, 2842, 302]","[1000, 1500, 1000]","[0, 1000, 0]"
3672,[1817],167,0,500.00,"[3528, 302]","[1000, 1000]","[1000, 1000]"
3673,[1818],167,0,500.00,[],[],[]
3674,"[1642, 771, 3158, 2287]",168,1,0.00,[3842],[13000],[0]
3675,[3157],168,0,500.00,[3842],[13000],[1000]
3676,[3156],168,0,500.00,[2525],[9000],[0]
3677,[3155],168,0,500.00,[],[],[]
3678,[3154],168,0,500.00,[],[],[]
3679,[3153],168,0,500.00,[],[],[]
3680,[3152],168,0,500.00,[],[],[]
3681,[3151],168,0,500.00,[],[],[]
3682,[3150],168,0,500.00,[],[],[]
3683,[3149],168,0,500.00,[3933],[7500],[0]
3684,[3148],168,0,500.00,[3933],[7500],[0]
3685,[3147],168,0,500.00,[3933],[7500],[0]
3686,[3146],168,0,500.00,[3933],[7500],[1000]
3687,[3145],168,0,500.00,[],[],[]
3688,[3144],168,0,500.00,[],[],[]
3689,[3143],168,0,500.00,[],[],[]
3690,[3142],168,0,500.00,"[6626, 5868]","[5000, 4000]","[1000, 0]"
3691,[3141],168,0,500.00,"[6626, 5868]","[5000, 4000]","[1000, 0]"
3692,[3140],168,0,500.00,[5868],[4000],[1000]
3693,[3139],168,0,500.00,[1953],[2500],[0]
3694,[3138],168,0,500.00,"[1953, 5254]","[2500, 2000]","[0, 0]"
3695,[3137],168,0,500.00,"[1953, 6069, 5254]","[2500, 2500, 2000]","[0, 1000, 0]"
3696,[3136],168,0,500.00,"[1953, 1460, 6069, 5254]","[2500, 1000, 2500, 2000]","[1000, 0, 1000, 1000]"
3697,[1003],168,0,500.00,"[1460, 5254]","[1000, 2000]","[0, 1000]"
3698,[1002],168,0,500.00,"[1460, 5774]","[1000, 1000]","[0, 1000]"
3699,[1001],168,0,500.00,"[1460, 5070, 5774, 6748]","[1000, 500, 1000, 500]","[1000, 1000, 1000, 1000]"
3700,[1000],168,0,500.00,[],[],[]
3701,"[2196, 1523, 652, 3067]",169,1,0.00,"[1328, 6681, 3870]","[7000, 4500, 8500]","[0, 1000, 0]"
3702,[3066],169,0,500.00,"[1328, 3870]","[7000, 8500]","[1000, 1000]"
3703,[3065],169,0,500.00,[],[],[]
3704,[3064],169,0,500.00,[],[],[]
3705,[3063],169,0,500.00,[],[],[]
3706,[3062],169,0,500.00,[],[],[]
3707,[3061],169,0,500.00,[],[],[]
3708,[3060],169,0,500.00,[],[],[]
3709,[3059],169,0,500.00,[],[],[]
3710,[3058],169,0,500.00,[],[],[]
3711,[3057],169,0,500.00,[],[],[]
3712,[3056],169,0,500.00,[3181],[2000],[0]
3713,[3055],169,0,500.00,[3181],[2000],[0]
3714,[3054],169,0,500.00,[3181],[2000],[0]
3715,[3053],169,0,500.00,[3181],[2000],[1000]
3716,[1116],169,0,500.00,[],[],[]
3717,[1115],169,0,500.00,"[5449, 1070]","[500, 500]","[1000, 1000]"
3718,[1114],169,0,500.00,[],[],[]
3719,"[1121, 250, 2298, 3169]",170,1,0.00,[3889],[11000],[0]
3720,[1120],170,0,500.00,[3889],[11000],[1000]
3721,[1119],170,0,500.00,[],[],[]
3722,[1118],170,0,500.00,[3181],[8500],[0]
3723,[1117],170,0,500.00,[3181],[8500],[0]
3724,[1116],170,0,500.00,[3181],[8500],[1000]
3725,[1115],170,0,500.00,[],[],[]
3726,[1114],170,0,500.00,[4383],[6500],[0]
3727,[1113],170,0,500.00,[4383],[6500],[0]
3728,[1112],170,0,500.00,"[6153, 1150, 4383]","[3500, 5500, 6500]","[1000, 0, 1000]"
3729,[1111],170,0,500.00,[6153],[3500],[1000]
3730,[1110],170,0,500.00,[],[],[]
3731,[1109],170,0,500.00,[],[],[]
3732,[1108],170,0,500.00,[],[],[]
3733,[1107],170,0,500.00,[],[],[]
3734,[1106],170,0,500.00,[4811],[2500],[0]
3735,[1105],170,0,500.00,[],[],[]
3736,[1835],170,0,500.00,"[4811, 6319]","[2500, 2500]","[1000, 1000]"
3737,[1836],170,0,500.00,"[4811, 6319]","[2500, 2500]","[1000, 1000]"
3738,[1837],170,0,500.00,"[81, 2367]","[1500, 1500]","[1000, 1000]"
3739,[1838],170,0,500.00,"[81, 2367]","[1500, 1500]","[1000, 1000]"
3740,[1839],170,0,500.00,[],[],[]
3741,[1840],170,0,500.00,[],[],[]
3742,"[480, 3119, 2248, 1351]",171,1,0.00,[3913],[9000],[0]
3743,[3118],171,0,500.00,[3913],[9000],[1000]
3744,[3117],171,0,500.00,[],[],[]
3745,[3116],171,0,500.00,[],[],[]
3746,[1263],171,0,500.00,[],[],[]
3747,[1262],171,0,500.00,[],[],[]
3748,[1261],171,0,500.00,[],[],[]
3749,[1260],171,0,500.00,[],[],[]
3750,[1259],171,0,500.00,[],[],[]
3751,[1258],171,0,500.00,[],[],[]
3752,[1257],171,0,500.00,[],[],[]
3753,[1256],171,0,500.00,[],[],[]
3754,[1255],171,0,500.00,[],[],[]
3755,[1254],171,0,500.00,[],[],[]
3756,[1253],171,0,500.00,[],[],[]
3757,[1252],171,0,500.00,[],[],[]
3758,[1251],171,0,500.00,[],[],[]
3759,[1250],171,0,500.00,[5827],[500],[1000]
3760,[1249],171,0,500.00,[],[],[]
3761,"[3147, 1323, 452, 2276]",172,1,0.00,[3933],[11500],[0]
3762,[3146],172,0,500.00,[3933],[11500],[1000]
3763,[3145],172,0,500.00,[],[],[]
3764,[3144],172,0,500.00,[],[],[]
3765,[3143],172,0,500.00,[],[],[]
3766,[3142],172,0,500.00,"[6626, 5868]","[9000, 8000]","[1000, 0]"
3767,[3141],172,0,500.00,"[6626, 5868]","[9000, 8000]","[1000, 0]"
3768,[3140],172,0,500.00,[5868],[8000],[1000]
3769,[3139],172,0,500.00,[],[],[]
3770,[3138],172,0,500.00,[],[],[]
3771,[3137],172,0,500.00,[],[],[]
3772,[3136],172,0,500.00,[],[],[]
3773,[3135],172,0,500.00,"[2633, 4927]","[4500, 5500]","[0, 1000]"
3774,[3134],172,0,500.00,"[2633, 4927]","[4500, 5500]","[0, 1000]"
3775,[945],172,0,500.00,[2633],[4500],[0]
3776,[944],172,0,500.00,[2633],[4500],[1000]
3777,[943],172,0,500.00,[],[],[]
3778,[942],172,0,500.00,[],[],[]
3779,[941],172,0,500.00,[],[],[]
3780,[940],172,0,500.00,[],[],[]
3781,[939],172,0,500.00,[],[],[]
3782,[938],172,0,500.00,[],[],[]
3783,[937],172,0,500.00,[6384],[500],[1000]
3784,[936],172,0,500.00,[],[],[]
3785,"[2984, 2113, 1636, 765]",173,1,0.00,[3958],[11500],[0]
3786,[766],173,0,500.00,[3958],[11500],[1000]
3787,[767],173,0,500.00,[],[],[]
3788,[768],173,0,500.00,[],[],[]
3789,[769],173,0,500.00,[],[],[]
3790,[770],173,0,500.00,[21],[3500],[0]
3791,[771],173,0,500.00,[21],[3500],[0]
3792,[772],173,0,500.00,[21],[3500],[1000]
3793,[773],173,0,500.00,[2301],[7500],[1000]
3794,[774],173,0,500.00,[2301],[7500],[1000]
3795,[775],173,0,500.00,[],[],[]
3796,[776],173,0,500.00,[],[],[]
3797,[777],173,0,500.00,[],[],[]
3798,[778],173,0,500.00,[],[],[]
3799,[779],173,0,500.00,"[7033, 30]","[4500, 4500]","[1000, 1000]"
3800,[780],173,0,500.00,"[7033, 30]","[4500, 4500]","[1000, 1000]"
3801,[3418],173,0,500.00,[4841],[2500],[0]
3802,[3417],173,0,500.00,"[4841, 3683]","[2500, 3000]","[0, 1000]"
3803,[3416],173,0,500.00,"[4841, 3683, 4765]","[2500, 3000, 2500]","[0, 1000, 1000]"
3804,[3415],173,0,500.00,"[4841, 4765]","[2500, 2500]","[1000, 1000]"
3805,[3414],173,0,500.00,[],[],[]
3806,[3413],173,0,500.00,"[2125, 1710]","[1000, 1000]","[1000, 1000]"
3807,[3412],173,0,500.00,"[3336, 2125, 1710]","[500, 1000, 1000]","[1000, 1000, 1000]"
3808,[3411],173,0,500.00,[],[],[]
3809,"[2738, 1867, 1222, 351]",174,1,0.00,[3983],[11000],[0]
3810,[352],174,0,500.00,[3983],[11000],[1000]
3811,[353],174,0,500.00,[],[],[]
3812,[354],174,0,500.00,[],[],[]
3813,[355],174,0,500.00,[],[],[]
3814,[356],174,0,500.00,[],[],[]
3815,[357],174,0,500.00,[6946],[4500],[0]
3816,[358],174,0,500.00,[],[],[]
3817,[359],174,0,500.00,[],[],[]
3818,[360],174,0,500.00,[],[],[]
3819,[361],174,0,500.00,[],[],[]
3820,[362],174,0,500.00,[],[],[]
3821,[3056],174,0,500.00,[],[],[]
3822,[3055],174,0,500.00,[],[],[]
3823,[3054],174,0,500.00,[],[],[]
3824,[3053],174,0,500.00,[3053],[3500],[1000]
3825,[3052],174,0,500.00,[3053],[3500],[1000]
3826,[3051],174,0,500.00,[],[],[]
3827,[3050],174,0,500.00,[],[],[]
3828,[3049],174,0,500.00,[],[],[]
3829,[3048],174,0,500.00,[],[],[]
3830,[3047],174,0,500.00,[2164],[500],[1000]
3831,[3046],174,0,500.00,[],[],[]
3832,"[3394, 2523, 926, 55]",175,1,0.00,"[3266, 4007, 3305, 1839, 6782]","[13000, 23000, 10000, 3500, 22000]","[0, 0, 0, 1000, 0]"
