OD_id,origin_id,destination_id,order_number,lambda
5820,311,708,120,0.001960784
5821,614,586,120,0.001960784
5822,614,302,120,0.001960784
5823,314,246,120,0.001960784
5824,33,543,120,0.001960784
5825,331,517,120,0.001960784
5826,543,10,120,0.001960784
5827,295,20,120,0.001960784
5828,588,26,120,0.001960784
5829,562,68,120,0.001960784
5830,414,11,120,0.001960784
5831,80,439,120,0.001960784
5832,3,15,120,0.001960784
5833,32,501,120,0.001960784
5834,27,446,120,0.001960784
5835,593,105,120,0.001960784
5836,354,674,119,0.001944444
5837,274,334,119,0.001944444
5838,131,243,119,0.001944444
5839,313,543,119,0.001944444
5840,398,68,119,0.001944444
5841,475,558,119,0.001944444
5842,331,708,119,0.001944444
5843,674,280,119,0.001944444
5844,302,107,119,0.001944444
5845,640,708,119,0.001944444
5846,614,10,119,0.001944444
5847,354,280,119,0.001944444
5848,609,10,119,0.001944444
5849,398,236,119,0.001944444
5850,250,586,119,0.001944444
5851,328,596,119,0.001944444
5852,502,224,119,0.001944444
5853,68,264,119,0.001944444
5854,479,34,119,0.001944444
5855,16,114,119,0.001944444
5856,522,497,119,0.001944444
5857,552,310,119,0.001944444
5858,307,379,119,0.001944444
5859,11,236,119,0.001944444
5860,123,398,119,0.001944444
5861,443,15,119,0.001944444
5862,614,219,119,0.001944444
5863,196,479,119,0.001944444
5864,250,219,119,0.001944444
5865,552,10,119,0.001944444
5866,95,354,119,0.001944444
5867,532,535,119,0.001944444
5868,12,354,119,0.001944444
5869,14,105,119,0.001944444
5870,311,64,119,0.001944444
5871,80,427,119,0.001944444
5872,522,307,119,0.001944444
5873,380,25,119,0.001944444
5874,638,219,119,0.001944444
5875,80,479,119,0.001944444
5876,10,34,119,0.001944444
5877,609,404,119,0.001944444
5878,158,511,119,0.001944444
5879,11,107,119,0.001944444
5880,4,471,119,0.001944444
5881,219,31,118,0.001928105
5882,501,11,118,0.001928105
5883,471,123,118,0.001928105
5884,219,529,118,0.001928105
5885,11,123,118,0.001928105
5886,77,140,118,0.001928105
5887,655,397,118,0.001928105
5888,32,560,118,0.001928105
5889,27,207,118,0.001928105
5890,123,535,118,0.001928105
5891,655,596,118,0.001928105
5892,535,586,118,0.001928105
5893,655,236,118,0.001928105
5894,528,582,118,0.001928105
5895,27,294,118,0.001928105
5896,394,586,118,0.001928105
5897,219,219,118,0.001928105
5898,95,295,118,0.001928105
5899,313,4,118,0.001928105
5900,353,130,118,0.001928105
5901,379,31,118,0.001928105
5902,397,264,118,0.001928105
5903,230,501,118,0.001928105
5904,379,141,118,0.001928105
5905,224,404,118,0.001928105
5906,501,243,118,0.001928105
5907,33,114,118,0.001928105
5908,32,529,118,0.001928105
5909,394,264,118,0.001928105
5910,353,535,118,0.001928105
5911,107,385,118,0.001928105
5912,34,230,118,0.001928105
5913,663,130,118,0.001928105
5914,274,230,118,0.001928105
5915,95,638,118,0.001928105
5916,16,674,118,0.001928105
5917,131,334,118,0.001928105
5918,131,14,117,0.001911765
5919,588,708,117,0.001911765
5920,328,77,117,0.001911765
5921,1,230,117,0.001911765
5922,632,230,117,0.001911765
5923,479,353,117,0.001911765
5924,171,33,117,0.001911765
5925,558,397,117,0.001911765
5926,13,31,117,0.001911765
5927,302,121,117,0.001911765
5928,394,398,117,0.001911765
5929,582,682,117,0.001911765
5930,558,708,117,0.001911765
5931,673,77,117,0.001911765
5932,145,331,117,0.001911765
5933,443,385,117,0.001911765
5934,331,25,117,0.001911765
5935,596,114,117,0.001911765
5936,380,14,117,0.001911765
5937,302,158,117,0.001911765
5938,50,380,117,0.001911765
5939,84,646,117,0.001911765
5940,632,204,117,0.001911765
5941,16,683,117,0.001911765
5942,77,511,117,0.001911765
5943,50,473,117,0.001911765
5944,250,10,117,0.001911765
5945,97,32,117,0.001911765
5946,347,64,117,0.001911765
5947,130,529,117,0.001911765
5948,156,314,117,0.001911765
5949,80,347,117,0.001911765
5950,609,117,117,0.001911765
5951,335,552,117,0.001911765
5952,31,302,117,0.001911765
5953,219,394,117,0.001911765
5954,48,443,117,0.001911765
5955,302,236,117,0.001911765
5956,385,367,117,0.001911765
5957,394,10,117,0.001911765
5958,230,117,117,0.001911765
5959,558,141,117,0.001911765
5960,12,586,117,0.001911765
5961,632,95,117,0.001911765
5962,16,170,117,0.001911765
5963,514,529,117,0.001911765
5964,663,26,117,0.001911765
5965,674,562,116,0.001895425
5966,145,311,116,0.001895425
5967,219,393,116,0.001895425
5968,582,502,116,0.001895425
5969,348,243,116,0.001895425
5970,131,313,116,0.001895425
5971,335,646,116,0.001895425
5972,328,528,116,0.001895425
5973,43,302,116,0.001895425
5974,43,380,116,0.001895425
5975,532,674,116,0.001895425
5976,145,307,116,0.001895425
5977,314,646,116,0.001895425
5978,552,353,116,0.001895425
5979,131,638,116,0.001895425
5980,674,588,116,0.001895425
5981,295,77,116,0.001895425
5982,471,307,116,0.001895425
5983,5,196,116,0.001895425
5984,230,385,116,0.001895425
5985,618,348,116,0.001895425
5986,354,655,116,0.001895425
5987,605,16,116,0.001895425
5988,84,6,116,0.001895425
5989,397,56,116,0.001895425
5990,295,97,116,0.001895425
5991,155,27,116,0.001895425
5992,335,22,116,0.001895425
5993,498,558,116,0.001895425
5994,236,614,116,0.001895425
5995,354,97,116,0.001895425
5996,331,544,116,0.001895425
5997,640,588,116,0.001895425
5998,196,16,116,0.001895425
5999,471,6,116,0.001895425
6000,34,471,115,0.001879085
6001,48,196,115,0.001879085
6002,307,353,115,0.001879085
6003,30,311,115,0.001879085
6004,463,313,115,0.001879085
6005,640,196,115,0.001879085
6006,596,558,115,0.001879085
6007,558,34,115,0.001879085
6008,56,596,115,0.001879085
6009,250,398,115,0.001879085
6010,397,4,115,0.001879085
6011,114,16,115,0.001879085
6012,295,463,115,0.001879085
6013,463,68,115,0.001879085
6014,171,562,115,0.001879085
6015,16,25,115,0.001879085
6016,501,264,115,0.001879085
6017,528,380,115,0.001879085
6018,380,613,115,0.001879085
6019,6,56,115,0.001879085
6020,105,126,115,0.001879085
6021,353,562,115,0.001879085
6022,158,280,115,0.001879085
6023,230,121,115,0.001879085
6024,397,397,115,0.001879085
6025,33,508,115,0.001879085
6026,15,31,115,0.001879085
6027,544,10,115,0.001879085
6028,689,311,115,0.001879085
6029,11,529,115,0.001879085
6030,20,294,115,0.001879085
6031,354,609,115,0.001879085
6032,588,158,115,0.001879085
6033,414,334,115,0.001879085
6034,502,25,115,0.001879085
6035,2,471,114,0.001862745
6036,311,2,114,0.001862745
6037,145,347,114,0.001862745
6038,558,532,114,0.001862745
6039,596,471,114,0.001862745
6040,379,463,114,0.001862745
6041,532,31,114,0.001862745
6042,123,640,114,0.001862745
6043,674,15,114,0.001862745
6044,586,354,114,0.001862745
6045,16,479,114,0.001862745
6046,25,274,114,0.001862745
6047,348,674,114,0.001862745
6048,95,334,114,0.001862745
6049,380,392,114,0.001862745
6050,348,596,114,0.001862745
6051,26,313,114,0.001862745
6052,397,114,114,0.001862745
6053,80,158,114,0.001862745
6054,593,314,114,0.001862745
6055,398,393,114,0.001862745
6056,427,335,114,0.001862745
6057,25,242,114,0.001862745
6058,230,34,114,0.001862745
6059,497,9,114,0.001862745
6060,295,508,114,0.001862745
6061,498,473,114,0.001862745
6062,20,105,114,0.001862745
6063,34,379,114,0.001862745
6064,3,250,114,0.001862745
6065,224,587,114,0.001862745
6066,501,10,114,0.001862745
6067,31,475,114,0.001862745
6068,12,265,114,0.001862745
6069,261,393,114,0.001862745
6070,56,32,114,0.001862745
6071,348,30,114,0.001862745
6072,609,588,114,0.001862745
6073,517,331,114,0.001862745
6074,379,328,114,0.001862745
6075,4,243,114,0.001862745
6076,20,219,114,0.001862745
6077,501,354,114,0.001862745
6078,243,264,114,0.001862745
6079,123,385,114,0.001862745
6080,80,145,114,0.001862745
6081,544,105,114,0.001862745
6082,295,3,114,0.001862745
6083,12,532,114,0.001862745
6084,1,30,113,0.001846405
6085,307,68,113,0.001846405
6086,236,528,113,0.001846405
6087,532,114,113,0.001846405
6088,353,204,113,0.001846405
6089,544,302,113,0.001846405
6090,529,264,113,0.001846405
6091,311,30,113,0.001846405
6092,529,250,113,0.001846405
6093,32,511,113,0.001846405
6094,34,380,113,0.001846405
6095,655,582,113,0.001846405
6096,588,56,113,0.001846405
6097,393,535,113,0.001846405
6098,107,25,113,0.001846405
6099,498,107,113,0.001846405
6100,29,348,113,0.001846405
6101,640,331,113,0.001846405
6102,265,158,113,0.001846405
6103,588,414,113,0.001846405
6104,107,427,113,0.001846405
6105,230,328,113,0.001846405
6106,10,708,113,0.001846405
6107,529,11,113,0.001846405
6108,48,250,113,0.001846405
6109,95,131,113,0.001846405
6110,123,674,113,0.001846405
6111,596,502,113,0.001846405
6112,673,655,113,0.001846405
6113,236,145,113,0.001846405
6114,586,131,113,0.001846405
6115,398,243,113,0.001846405
6116,479,307,113,0.001846405
6117,674,347,113,0.001846405
6118,310,141,113,0.001846405
6119,529,379,113,0.001846405
6120,535,609,113,0.001846405
6121,501,367,113,0.001846405
6122,250,243,113,0.001846405
6123,721,529,113,0.001846405
6124,673,334,113,0.001846405
6125,313,385,113,0.001846405
6126,397,588,113,0.001846405
6127,15,9,113,0.001846405
6128,427,380,113,0.001846405
6129,501,25,113,0.001846405
6130,313,404,113,0.001846405
6131,543,380,113,0.001846405
6132,311,683,112,0.001830065
6133,33,427,112,0.001830065
6134,393,280,112,0.001830065
6135,31,230,112,0.001830065
6136,10,328,112,0.001830065
6137,131,156,112,0.001830065
6138,95,347,112,0.001830065
6139,43,224,112,0.001830065
6140,385,353,112,0.001830065
6141,131,6,112,0.001830065
6142,543,310,112,0.001830065
6143,10,501,112,0.001830065
6144,158,331,112,0.001830065
6145,3,609,112,0.001830065
6146,123,501,112,0.001830065
6147,30,708,112,0.001830065
6148,475,6,112,0.001830065
6149,34,663,112,0.001830065
6150,397,328,112,0.001830065
6151,145,6,112,0.001830065
6152,48,219,112,0.001830065
6153,311,543,112,0.001830065
6154,131,529,112,0.001830065
6155,335,5,112,0.001830065
6156,528,224,112,0.001830065
6157,48,204,112,0.001830065
6158,314,605,112,0.001830065
6159,463,219,112,0.001830065
6160,56,313,112,0.001830065
6161,10,264,112,0.001830065
6162,439,230,112,0.001830065
6163,48,638,112,0.001830065
6164,95,475,112,0.001830065
6165,335,508,112,0.001830065
6166,22,280,112,0.001830065
6167,230,54,112,0.001830065
6168,196,334,112,0.001830065
6169,130,114,112,0.001830065
6170,204,638,112,0.001830065
6171,236,204,112,0.001830065
6172,394,532,112,0.001830065
6173,655,131,112,0.001830065
6174,655,32,112,0.001830065
6175,475,354,112,0.001830065
6176,394,609,112,0.001830065
6177,230,543,112,0.001830065
6178,6,280,112,0.001830065
6179,29,6,111,0.001813725
6180,131,141,111,0.001813725
6181,582,511,111,0.001813725
6182,6,167,111,0.001813725
6183,638,48,111,0.001813725
6184,123,130,111,0.001813725
6185,196,475,111,0.001813725
6186,380,34,111,0.001813725
6187,314,85,111,0.001813725
6188,471,475,111,0.001813725
6189,68,171,111,0.001813725
6190,497,105,111,0.001813725
6191,12,250,111,0.001813725
6192,522,614,111,0.001813725
6193,655,331,111,0.001813725
6194,130,30,111,0.001813725
6195,588,544,111,0.001813725
6196,236,121,111,0.001813725
6197,463,311,111,0.001813725
6198,280,156,111,0.001813725
6199,32,274,111,0.001813725
6200,558,307,111,0.001813725
6201,105,587,111,0.001813725
6202,30,380,111,0.001813725
6203,20,145,111,0.001813725
6204,596,588,111,0.001813725
6205,310,34,111,0.001813725
6206,95,15,111,0.001813725
6207,529,310,111,0.001813725
6208,171,347,111,0.001813725
6209,219,663,111,0.001813725
6210,353,196,111,0.001813725
6211,30,29,111,0.001813725
6212,280,3,111,0.001813725
6213,56,354,111,0.001813725
6214,20,16,111,0.001813725
6215,107,307,111,0.001813725
6216,26,535,111,0.001813725
6217,25,25,111,0.001813725
6218,502,158,111,0.001813725
6219,242,158,111,0.001813725
6220,674,307,111,0.001813725
6221,5,479,111,0.001813725
6222,50,354,111,0.001813725
6223,97,347,111,0.001813725
6224,236,689,111,0.001813725
6225,596,117,111,0.001813725
6226,26,250,110,0.001797386
6227,4,473,110,0.001797386
6228,56,250,110,0.001797386
6229,193,68,110,0.001797386
6230,219,280,110,0.001797386
6231,68,174,110,0.001797386
6232,307,331,110,0.001797386
6233,243,250,110,0.001797386
6234,586,32,110,0.001797386
6235,50,367,110,0.001797386
6236,31,380,110,0.001797386
6237,219,347,110,0.001797386
6238,673,498,110,0.001797386
6239,674,84,110,0.001797386
6240,307,334,110,0.001797386
6241,618,473,110,0.001797386
6242,171,295,110,0.001797386
6243,348,439,110,0.001797386
6244,331,364,110,0.001797386
6245,708,582,110,0.001797386
6246,663,196,110,0.001797386
6247,9,560,110,0.001797386
6248,498,514,110,0.001797386
6249,16,544,110,0.001797386
6250,632,33,110,0.001797386
6251,674,497,110,0.001797386
6252,307,219,110,0.001797386
6253,640,145,110,0.001797386
6254,443,414,110,0.001797386
6255,130,34,110,0.001797386
6256,114,107,110,0.001797386
6257,501,236,110,0.001797386
6258,596,242,110,0.001797386
6259,158,32,110,0.001797386
6260,314,714,110,0.001797386
6261,614,311,110,0.001797386
6262,261,335,110,0.001797386
6263,50,230,110,0.001797386
6264,632,196,110,0.001797386
6265,196,311,110,0.001797386
6266,582,164,110,0.001797386
6267,4,84,110,0.001797386
6268,582,364,110,0.001797386
6269,33,586,110,0.001797386
6270,674,397,110,0.001797386
6271,586,158,110,0.001797386
6272,307,31,110,0.001797386
6273,3,158,110,0.001797386
6274,34,219,110,0.001797386
6275,668,314,110,0.001797386
6276,302,596,110,0.001797386
6277,532,22,110,0.001797386
6278,48,295,110,0.001797386
6279,532,295,110,0.001797386
6280,398,443,110,0.001797386
6281,335,661,110,0.001797386
6282,522,560,110,0.001797386
6283,558,130,110,0.001797386
6284,56,236,110,0.001797386
6285,614,473,110,0.001797386
6286,535,31,110,0.001797386
6287,335,714,110,0.001797386
6288,334,380,109,0.001781046
6289,12,335,109,0.001781046
6290,543,313,109,0.001781046
6291,158,443,109,0.001781046
6292,655,514,109,0.001781046
6293,354,31,109,0.001781046
6294,393,114,109,0.001781046
6295,614,11,109,0.001781046
6296,171,558,109,0.001781046
6297,16,274,109,0.001781046
6298,673,68,109,0.001781046
6299,31,588,109,0.001781046
6300,522,130,109,0.001781046
6301,543,9,109,0.001781046
6302,131,48,109,0.001781046
6303,13,224,109,0.001781046
6304,663,114,109,0.001781046
6305,313,661,109,0.001781046
6306,32,171,109,0.001781046
6307,196,224,109,0.001781046
6308,558,586,109,0.001781046
6309,130,543,109,0.001781046
6310,32,130,109,0.001781046
6311,514,26,109,0.001781046
6312,348,64,109,0.001781046
6313,562,334,109,0.001781046
6314,398,224,109,0.001781046
6315,562,511,109,0.001781046
6316,311,562,109,0.001781046
6317,471,379,109,0.001781046
6318,27,261,109,0.001781046
6319,15,219,109,0.001781046
6320,522,517,109,0.001781046
6321,552,31,109,0.001781046
6322,528,10,109,0.001781046
6323,131,393,109,0.001781046
6324,193,618,109,0.001781046
6325,11,313,109,0.001781046
6326,640,334,109,0.001781046
6327,596,158,109,0.001781046
6328,6,1,109,0.001781046
6329,532,6,109,0.001781046
6330,16,708,109,0.001781046
6331,68,126,109,0.001781046
6332,529,514,109,0.001781046
6333,502,353,109,0.001781046
6334,68,54,109,0.001781046
6335,674,130,109,0.001781046
6336,385,582,109,0.001781046
6337,50,331,109,0.001781046
6338,502,26,109,0.001781046
6339,274,397,109,0.001781046
6340,22,219,109,0.001781046
6341,43,310,109,0.001781046
6342,354,638,108,0.001764706
6343,97,471,108,0.001764706
6344,543,33,108,0.001764706
6345,328,443,108,0.001764706
6346,562,145,108,0.001764706
6347,614,170,108,0.001764706
6348,236,723,108,0.001764706
6349,640,638,108,0.001764706
6350,265,314,108,0.001764706
6351,9,652,108,0.001764706
6352,196,367,108,0.001764706
6353,265,596,108,0.001764706
6354,274,11,108,0.001764706
6355,107,439,108,0.001764706
6356,311,170,108,0.001764706
6357,9,4,108,0.001764706
6358,640,307,108,0.001764706
6359,242,655,108,0.001764706
6360,385,310,108,0.001764706
6361,479,609,108,0.001764706
6362,236,236,108,0.001764706
6363,84,3,108,0.001764706
6364,479,723,108,0.001764706
6365,638,145,108,0.001764706
6366,56,414,108,0.001764706
6367,236,502,108,0.001764706
6368,3,121,108,0.001764706
6369,16,404,108,0.001764706
6370,507,353,108,0.001764706
6371,4,123,108,0.001764706
6372,354,347,108,0.001764706
6373,280,609,108,0.001764706
6374,274,558,108,0.001764706
6375,353,50,108,0.001764706
6376,347,32,108,0.001764706
6377,582,587,108,0.001764706
6378,522,528,108,0.001764706
6379,507,224,108,0.001764706
6380,367,117,108,0.001764706
6381,397,117,108,0.001764706
6382,84,663,108,0.001764706
6383,50,311,108,0.001764706
6384,243,379,108,0.001764706
6385,20,582,107,0.001748366
6386,80,14,107,0.001748366
6387,596,501,107,0.001748366
6388,588,170,107,0.001748366
6389,171,15,107,0.001748366
6390,77,503,107,0.001748366
6391,544,158,107,0.001748366
6392,348,114,107,0.001748366
6393,313,170,107,0.001748366
6394,596,141,107,0.001748366
6395,397,535,107,0.001748366
6396,328,471,107,0.001748366
6397,397,522,107,0.001748366
6398,522,170,107,0.001748366
6399,68,56,107,0.001748366
6400,105,167,107,0.001748366
6401,25,501,107,0.001748366
6402,348,50,107,0.001748366
6403,535,250,107,0.001748366
6404,196,15,107,0.001748366
6405,310,130,107,0.001748366
6406,107,501,107,0.001748366
6407,31,313,107,0.001748366
6408,353,348,107,0.001748366
6409,107,674,107,0.001748366
6410,274,68,107,0.001748366
6411,158,522,107,0.001748366
6412,196,295,107,0.001748366
6413,609,230,107,0.001748366
6414,1,33,107,0.001748366
6415,609,311,107,0.001748366
6416,31,310,107,0.001748366
6417,15,230,107,0.001748366
6418,131,562,107,0.001748366
6419,250,302,107,0.001748366
6420,334,582,107,0.001748366
6421,528,331,107,0.001748366
6422,280,48,107,0.001748366
6423,264,380,107,0.001748366
6424,196,379,107,0.001748366
6425,522,501,107,0.001748366
6426,638,379,107,0.001748366
6427,682,582,107,0.001748366
6428,535,682,107,0.001748366
6429,56,6,107,0.001748366
6430,68,529,107,0.001748366
6431,558,479,107,0.001748366
6432,379,723,107,0.001748366
6433,383,331,107,0.001748366
6434,302,532,107,0.001748366
6435,158,497,107,0.001748366
6436,562,31,107,0.001748366
6437,582,714,107,0.001748366
6438,404,353,107,0.001748366
6439,230,632,107,0.001748366
6440,501,68,107,0.001748366
6441,224,141,106,0.001732026
6442,130,614,106,0.001732026
6443,582,503,106,0.001732026
6444,156,663,106,0.001732026
6445,307,15,106,0.001732026
6446,529,529,106,0.001732026
6447,13,473,106,0.001732026
6448,2,16,106,0.001732026
6449,68,609,106,0.001732026
6450,689,379,106,0.001732026
6451,385,596,106,0.001732026
6452,32,170,106,0.001732026
6453,6,13,106,0.001732026
6454,562,544,106,0.001732026
6455,12,582,106,0.001732026
6456,501,311,106,0.001732026
6457,367,663,106,0.001732026
6458,414,123,106,0.001732026
6459,632,475,106,0.001732026
6460,48,348,106,0.001732026
6461,471,522,106,0.001732026
6462,331,502,106,0.001732026
6463,522,14,106,0.001732026
6464,274,367,106,0.001732026
6465,6,126,106,0.001732026
6466,353,295,106,0.001732026
6467,123,414,106,0.001732026
6468,20,33,106,0.001732026
6469,34,335,106,0.001732026
6470,655,230,106,0.001732026
6471,295,640,106,0.001732026
6472,663,663,106,0.001732026
